date,month,hour,daytime,seasons,holiday,functioning_day,temperature,temperature_type,humidity,wind_speed,visibility,solar_radiation,rainfall,snowfall,rented_bike_count
2017-12-11,12,6,Morning,Winter,No,Yes,-5.9,Frost,39,2.9,1979,0.0,0.0,0.0,136
2017-12-11,12,7,Morning,Winter,No,Yes,-6.0,Frost,39,3.1,1996,0.0,0.0,0.0,325
2017-12-11,12,8,Morning,Winter,No,Yes,-6.0,Frost,38,3.6,1994,0.01,0.0,0.0,653
2017-12-11,12,9,Morning,Winter,No,Yes,-5.9,Frost,36,5.1,1941,0.1,0.0,0.0,326
2017-12-11,12,10,Morning,Winter,No,Yes,-5.3,Frost,32,4.5,2000,0.62,0.0,0.0,212
2017-12-11,12,11,Noon,Winter,No,Yes,-4.7,Frost,36,3.8,2000,1.0,0.0,0.0,226
2017-12-11,12,12,Noon,Winter,No,Yes,-5.2,Frost,33,4.6,1973,1.26,0.0,0.0,247
2017-12-11,12,13,Noon,Winter,No,Yes,-5.4,Frost,32,5.1,1986,1.24,0.0,0.0,241
2017-12-11,12,14,Noon,Winter,No,Yes,-5.4,Frost,31,4.1,1945,1.13,0.0,0.0,253
2017-12-11,12,15,Afternoon,Winter,No,Yes,-5.5,Frost,33,4.5,2000,0.92,0.0,0.0,269
2017-12-11,12,16,Afternoon,Winter,No,Yes,-6.0,Frost,40,4.0,2000,0.55,0.0,0.0,277
2017-12-11,12,17,Afternoon,Winter,No,Yes,-7.1,Frost,44,4.2,2000,0.18,0.0,0.0,361
2017-12-11,12,18,Evening,Winter,No,Yes,-7.9,Frost,43,3.3,2000,0.0,0.0,0.0,557
2017-12-11,12,19,Evening,Winter,No,Yes,-8.6,Frost,45,3.9,2000,0.0,0.0,0.0,371
2017-12-11,12,20,Evening,Winter,No,Yes,-9.3,Frost,49,3.8,2000,0.0,0.0,0.0,254
2017-12-11,12,21,Evening,Winter,No,Yes,-9.7,Frost,51,2.5,2000,0.0,0.0,0.0,266
2017-12-11,12,22,Night,Winter,No,Yes,-10.2,Frost,50,3.0,2000,0.0,0.0,0.0,222
2017-12-11,12,23,Night,Winter,No,Yes,-10.7,Frost,53,1.2,2000,0.0,0.0,0.0,174
2017-12-12,12,0,Night,Winter,No,Yes,-11.0,Frost,51,1.1,2000,0.0,0.0,0.0,133
2017-12-12,12,1,Night,Winter,No,Yes,-11.2,Frost,51,1.1,2000,0.0,0.0,0.0,127
2017-12-12,12,2,Night,Winter,No,Yes,-11.5,Frost,50,0.7,2000,0.0,0.0,0.0,95
2017-12-12,12,3,Night,Winter,No,Yes,-11.6,Frost,50,2.2,1995,0.0,0.0,0.0,54
2017-12-12,12,4,Morning,Winter,No,Yes,-11.6,Frost,47,2.1,1982,0.0,0.0,0.0,46
2017-12-12,12,5,Morning,Winter,No,Yes,-11.6,Frost,45,2.8,1951,0.0,0.0,0.0,65
2017-12-12,12,6,Morning,Winter,No,Yes,-11.8,Frost,47,2.5,1973,0.0,0.0,0.0,104
2017-12-12,12,7,Morning,Winter,No,Yes,-12.1,Frost,50,2.3,1929,0.0,0.0,0.0,280
2017-12-12,12,8,Morning,Winter,No,Yes,-12.3,Frost,52,1.3,1914,0.0,0.0,0.0,580
2017-12-12,12,9,Morning,Winter,No,Yes,-11.8,Frost,46,2.9,1956,0.1,0.0,0.0,275
2017-12-12,12,10,Morning,Winter,No,Yes,-10.5,Frost,45,3.3,1855,0.6,0.0,0.0,184
2017-12-12,12,11,Noon,Winter,No,Yes,-9.4,Frost,42,3.1,1815,0.93,0.0,0.0,201
2017-12-12,12,12,Noon,Winter,No,Yes,-8.3,Frost,35,2.9,1967,1.14,0.0,0.0,228
2017-12-12,12,13,Noon,Winter,No,Yes,-6.9,Frost,37,2.4,1955,1.22,0.0,0.0,225
2017-12-12,12,14,Noon,Winter,No,Yes,-5.4,Frost,32,2.0,1930,1.12,0.0,0.0,258
2017-12-12,12,15,Afternoon,Winter,No,Yes,-5.8,Frost,30,2.8,2000,0.92,0.0,0.0,250
2017-12-12,12,16,Afternoon,Winter,No,Yes,-6.0,Frost,29,2.8,1983,0.58,0.0,0.0,248
2017-12-12,12,17,Afternoon,Winter,No,Yes,-7.0,Frost,32,2.6,2000,0.19,0.0,0.0,305
2017-12-12,12,18,Evening,Winter,No,Yes,-7.7,Frost,36,1.0,2000,0.0,0.0,0.0,529
2017-12-12,12,19,Evening,Winter,No,Yes,-8.2,Frost,43,1.1,2000,0.0,0.0,0.0,350
2017-12-12,12,20,Evening,Winter,No,Yes,-8.4,Frost,42,1.0,2000,0.0,0.0,0.0,260
2017-12-12,12,21,Evening,Winter,No,Yes,-8.8,Frost,43,1.4,1999,0.0,0.0,0.0,270
2017-12-12,12,22,Night,Winter,No,Yes,-9.0,Frost,45,1.3,1999,0.0,0.0,0.0,256
2017-12-12,12,23,Night,Winter,No,Yes,-9.3,Frost,47,2.1,2000,0.0,0.0,0.0,173
2017-12-13,12,0,Night,Winter,No,Yes,-9.5,Frost,48,1.3,1996,0.0,0.0,0.0,168
2017-12-13,12,1,Night,Winter,No,Yes,-10.2,Frost,52,1.6,1997,0.0,0.0,0.0,183
2017-12-13,12,2,Night,Winter,No,Yes,-10.4,Frost,53,1.8,1949,0.0,0.0,0.0,120
2017-12-13,12,3,Night,Winter,No,Yes,-10.9,Frost,55,1.8,1913,0.0,0.0,0.0,79
2017-12-13,12,4,Morning,Winter,No,Yes,-11.4,Frost,58,1.3,1907,0.0,0.0,0.0,41
2017-12-13,12,5,Morning,Winter,No,Yes,-11.5,Frost,58,1.1,1923,0.0,0.0,0.0,68
2017-12-13,12,6,Morning,Winter,No,Yes,-11.9,Frost,57,1.1,1974,0.0,0.0,0.0,109
2017-12-13,12,7,Morning,Winter,No,Yes,-11.7,Frost,53,1.6,1998,0.0,0.0,0.0,310
2017-12-13,12,8,Morning,Winter,No,Yes,-11.4,Frost,47,3.3,2000,0.0,0.0,0.0,591
2017-12-13,12,9,Morning,Winter,No,Yes,-11.1,Frost,46,3.4,1981,0.1,0.0,0.0,340
2017-12-13,12,10,Morning,Winter,No,Yes,-9.5,Frost,39,2.1,1875,0.6,0.0,0.0,202
2017-12-13,12,11,Noon,Winter,No,Yes,-8.1,Frost,35,1.8,1806,0.96,0.0,0.0,251
2017-12-13,12,12,Noon,Winter,No,Yes,-6.5,Frost,30,2.9,1945,1.17,0.0,0.0,267
2017-12-13,12,13,Noon,Winter,No,Yes,-5.8,Frost,28,2.9,1887,1.23,0.0,0.0,251
2017-12-13,12,14,Noon,Winter,No,Yes,-4.7,Frost,27,2.9,1883,1.12,0.0,0.0,240
2017-12-13,12,15,Afternoon,Winter,No,Yes,-4.9,Frost,26,3.1,1887,0.89,0.0,0.0,240
2017-12-13,12,16,Afternoon,Winter,No,Yes,-4.5,Frost,26,2.2,2000,0.56,0.0,0.0,278
2017-12-13,12,17,Afternoon,Winter,No,Yes,-5.6,Frost,29,1.7,2000,0.18,0.0,0.0,392
2017-12-13,12,18,Evening,Winter,No,Yes,-6.6,Frost,33,1.1,2000,0.0,0.0,0.0,537
2017-12-13,12,19,Evening,Winter,No,Yes,-6.6,Frost,31,1.6,2000,0.0,0.0,0.0,373
2017-12-13,12,20,Evening,Winter,No,Yes,-7.6,Frost,35,0.8,2000,0.0,0.0,0.0,263
2017-12-13,12,21,Evening,Winter,No,Yes,-8.3,Frost,39,1.0,2000,0.0,0.0,0.0,271
2017-12-13,12,22,Night,Winter,No,Yes,-8.9,Frost,39,0.1,2000,0.0,0.0,0.0,271
2017-12-13,12,23,Night,Winter,No,Yes,-9.2,Frost,44,0.4,1978,0.0,0.0,0.0,174
2017-12-14,12,0,Night,Winter,No,Yes,-9.5,Frost,50,0.6,1953,0.0,0.0,0.0,171
2017-12-14,12,1,Night,Winter,No,Yes,-9.8,Frost,48,0.8,2000,0.0,0.0,0.0,170
2017-12-14,12,2,Night,Winter,No,Yes,-10.6,Frost,44,0.8,1903,0.0,0.0,0.0,107
2017-12-14,12,3,Night,Winter,No,Yes,-10.7,Frost,48,0.4,1651,0.0,0.0,0.0,80
2017-12-14,12,4,Morning,Winter,No,Yes,-11.0,Frost,50,0.8,1718,0.0,0.0,0.0,52
2017-12-14,12,5,Morning,Winter,No,Yes,-10.8,Frost,48,0.8,1648,0.0,0.0,0.0,62
2017-12-14,12,6,Morning,Winter,No,Yes,-11.0,Frost,55,0.8,1541,0.0,0.0,0.0,108
2017-12-14,12,7,Morning,Winter,No,Yes,-10.9,Frost,57,1.1,1387,0.0,0.0,0.0,279
2017-12-14,12,8,Morning,Winter,No,Yes,-10.4,Frost,54,1.1,1432,0.01,0.0,0.0,621
2017-12-14,12,9,Morning,Winter,No,Yes,-9.4,Frost,44,0.5,1680,0.13,0.0,0.0,305
2017-12-14,12,10,Morning,Winter,No,Yes,-7.7,Frost,43,0.9,1555,0.35,0.0,0.0,189
2017-12-14,12,11,Noon,Winter,No,Yes,-6.1,Frost,38,1.0,1587,0.52,0.0,0.0,247
2017-12-14,12,12,Noon,Winter,No,Yes,-4.9,Frost,34,1.3,1768,0.6,0.0,0.0,278
2017-12-14,12,13,Noon,Winter,No,Yes,-3.8,Frost,32,0.9,1827,0.52,0.0,0.0,282
2017-12-14,12,14,Noon,Winter,No,Yes,-2.7,Frost,28,0.7,1857,0.65,0.0,0.0,294
2017-12-14,12,15,Afternoon,Winter,No,Yes,-2.5,Frost,29,1.1,1667,0.48,0.0,0.0,301
2017-12-14,12,16,Afternoon,Winter,No,Yes,-2.4,Frost,28,0.9,1878,0.35,0.0,0.0,335
2017-12-14,12,17,Afternoon,Winter,No,Yes,-2.9,Frost,31,0.6,1723,0.09,0.0,0.0,382
2017-12-14,12,18,Evening,Winter,No,Yes,-3.5,Frost,35,1.1,1414,0.0,0.0,0.0,612
2017-12-14,12,19,Evening,Winter,No,Yes,-4.2,Frost,40,0.9,1216,0.0,0.0,0.0,410
2017-12-14,12,20,Evening,Winter,No,Yes,-4.8,Frost,43,1.1,1397,0.0,0.0,0.0,277
2017-12-14,12,21,Evening,Winter,No,Yes,-4.8,Frost,45,0.8,1351,0.0,0.0,0.0,316
2017-12-14,12,22,Night,Winter,No,Yes,-4.9,Frost,44,1.1,1369,0.0,0.0,0.0,309
2017-12-14,12,23,Night,Winter,No,Yes,-5.6,Frost,53,1.2,1290,0.0,0.0,0.0,211
2017-12-15,12,0,Night,Winter,No,Yes,-5.7,Frost,53,0.6,1262,0.0,0.0,0.0,227
2017-12-15,12,1,Night,Winter,No,Yes,-6.3,Frost,57,0.4,1148,0.0,0.0,0.0,241
2017-12-15,12,2,Night,Winter,No,Yes,-6.8,Frost,58,0.4,1089,0.0,0.0,0.0,162
2017-12-15,12,3,Night,Winter,No,Yes,-6.9,Frost,56,0.5,1111,0.0,0.0,0.0,110
2017-12-15,12,4,Morning,Winter,No,Yes,-7.1,Frost,59,0.8,1058,0.0,0.0,0.0,69
2017-12-15,12,5,Morning,Winter,No,Yes,-7.5,Frost,64,0.9,989,0.0,0.0,0.0,68
2017-12-15,12,6,Morning,Winter,No,Yes,-7.4,Frost,64,0.7,906,0.0,0.0,0.0,129
2017-12-15,12,7,Morning,Winter,No,Yes,-7.0,Frost,63,0.6,865,0.0,0.0,0.0,285
2017-12-15,12,8,Morning,Winter,No,Yes,-6.6,Frost,64,1.1,791,0.0,0.0,0.0,658
2017-12-15,12,9,Morning,Winter,No,Yes,-5.9,Frost,60,0.6,691,0.09,0.0,0.0,330
2017-12-15,12,10,Morning,Winter,No,Yes,-4.6,Frost,52,0.8,648,0.34,0.0,0.0,221
2017-12-15,12,11,Noon,Winter,No,Yes,-2.9,Frost,46,1.0,809,0.42,0.0,0.0,279
2017-12-15,12,12,Noon,Winter,No,Yes,-2.5,Frost,43,0.7,895,0.34,0.0,0.0,309
2017-12-15,12,13,Noon,Winter,No,Yes,-1.6,Frost,40,0.3,868,0.32,0.0,0.0,325
2017-12-15,12,14,Noon,Winter,No,Yes,-0.7,Frost,39,0.8,826,0.35,0.0,0.0,329
2017-12-15,12,15,Afternoon,Winter,No,Yes,0.1,Cold,35,1.5,946,0.42,0.0,0.0,342
2017-12-15,12,16,Afternoon,Winter,No,Yes,0.0,Cold,37,0.6,994,0.13,0.0,0.0,354
2017-12-15,12,17,Afternoon,Winter,No,Yes,-0.2,Frost,39,0.8,1016,0.0,0.0,0.0,464
2017-12-15,12,18,Evening,Winter,No,Yes,0.1,Cold,43,0.9,1485,0.0,0.0,0.0,682
2017-12-15,12,19,Evening,Winter,No,Yes,0.6,Cold,41,1.2,1550,0.0,0.0,0.0,451
2017-12-15,12,20,Evening,Winter,No,Yes,0.9,Cold,42,1.2,1113,0.0,0.0,0.0,320
2017-12-15,12,21,Evening,Winter,No,Yes,0.7,Cold,47,2.7,1283,0.0,0.0,0.0,300
2017-12-15,12,22,Night,Winter,No,Yes,-0.1,Frost,49,2.0,870,0.0,0.0,0.0,296
2017-12-15,12,23,Night,Winter,No,Yes,-1.3,Frost,60,2.5,792,0.0,0.0,0.0,247
2017-12-16,12,0,Night,Winter,No,Yes,-2.6,Frost,73,3.4,787,0.0,0.0,0.0,217
2017-12-16,12,1,Night,Winter,No,Yes,-3.4,Frost,76,2.9,582,0.0,0.0,0.0,302
2017-12-16,12,2,Night,Winter,No,Yes,-4.1,Frost,73,2.1,567,0.0,0.0,0.0,228
2017-12-16,12,3,Night,Winter,No,Yes,-4.5,Frost,71,1.6,651,0.0,0.0,0.0,129
2017-12-16,12,4,Morning,Winter,No,Yes,-5.0,Frost,70,2.7,702,0.0,0.0,0.0,80
2017-12-16,12,5,Morning,Winter,No,Yes,-5.6,Frost,72,2.0,662,0.0,0.0,0.0,45
2017-12-16,12,6,Morning,Winter,No,Yes,-6.1,Frost,69,2.9,765,0.0,0.0,0.0,66
2017-12-16,12,7,Morning,Winter,No,Yes,-6.7,Frost,64,2.1,977,0.0,0.0,0.0,90
2017-12-16,12,8,Morning,Winter,No,Yes,-7.3,Frost,62,2.6,1112,0.0,0.0,0.0,190
2017-12-16,12,9,Morning,Winter,No,Yes,-7.2,Frost,47,2.8,1724,0.18,0.0,0.0,195
2017-12-16,12,10,Morning,Winter,No,Yes,-6.2,Frost,42,2.3,1893,0.52,0.0,0.0,201
2017-12-16,12,11,Noon,Winter,No,Yes,-5.2,Frost,30,4.0,1991,0.86,0.0,0.0,239
2017-12-16,12,12,Noon,Winter,No,Yes,-4.1,Frost,28,3.8,1998,1.08,0.0,0.0,252
2017-12-16,12,13,Noon,Winter,No,Yes,-3.7,Frost,23,4.0,1980,1.12,0.0,0.0,296
2017-12-16,12,14,Noon,Winter,No,Yes,-3.4,Frost,22,4.3,1966,1.07,0.0,0.0,292
2017-12-16,12,15,Afternoon,Winter,No,Yes,-3.3,Frost,22,5.0,2000,0.86,0.0,0.0,291
2017-12-16,12,16,Afternoon,Winter,No,Yes,-3.3,Frost,24,3.5,2000,0.54,0.0,0.0,258
2017-12-16,12,17,Afternoon,Winter,No,Yes,-4.6,Frost,26,2.6,2000,0.17,0.0,0.0,277
2017-12-16,12,18,Evening,Winter,No,Yes,-5.3,Frost,28,3.5,2000,0.0,0.0,0.0,212
2017-12-16,12,19,Evening,Winter,No,Yes,-6.0,Frost,32,2.4,2000,0.0,0.0,0.0,173
2017-12-16,12,20,Evening,Winter,No,Yes,-6.6,Frost,37,3.4,2000,0.0,0.0,0.0,143
2017-12-16,12,21,Evening,Winter,No,Yes,-7.1,Frost,39,3.2,2000,0.0,0.0,0.0,159
2017-12-16,12,22,Night,Winter,No,Yes,-7.6,Frost,41,1.6,2000,0.0,0.0,0.0,155
2017-12-16,12,23,Night,Winter,No,Yes,-8.0,Frost,41,2.2,2000,0.0,0.0,0.0,142
2017-12-17,12,0,Night,Winter,No,Yes,-8.1,Frost,41,2.0,2000,0.0,0.0,0.0,175
2017-12-17,12,1,Night,Winter,No,Yes,-8.4,Frost,40,1.6,2000,0.0,0.0,0.0,146
2017-12-17,12,2,Night,Winter,No,Yes,-8.7,Frost,40,2.8,2000,0.0,0.0,0.0,132
2017-12-17,12,3,Night,Winter,No,Yes,-9.0,Frost,40,3.1,2000,0.0,0.0,0.0,100
2017-12-17,12,4,Morning,Winter,No,Yes,-9.5,Frost,40,1.9,2000,0.0,0.0,0.0,41
2017-12-17,12,5,Morning,Winter,No,Yes,-9.7,Frost,41,3.1,2000,0.0,0.0,0.0,31
2017-12-17,12,6,Morning,Winter,No,Yes,-9.9,Frost,42,2.3,2000,0.0,0.0,0.0,39
2017-12-17,12,7,Morning,Winter,No,Yes,-10.2,Frost,42,2.3,2000,0.0,0.0,0.0,53
2017-12-17,12,8,Morning,Winter,No,Yes,-10.7,Frost,43,0.9,2000,0.0,0.0,0.0,94
2017-12-17,12,9,Morning,Winter,No,Yes,-10.5,Frost,38,1.1,1950,0.19,0.0,0.0,122
2017-12-17,12,10,Morning,Winter,No,Yes,-8.5,Frost,31,1.5,1997,0.58,0.0,0.0,142
2017-12-17,12,11,Noon,Winter,No,Yes,-7.2,Frost,29,1.8,1926,0.88,0.0,0.0,189
2017-12-17,12,12,Noon,Winter,No,Yes,-4.9,Frost,25,2.6,1966,1.08,0.0,0.0,216
2017-12-17,12,13,Noon,Winter,No,Yes,-4.5,Frost,25,3.2,1989,1.14,0.0,0.0,223
2017-12-17,12,14,Noon,Winter,No,Yes,-3.2,Frost,26,3.1,1933,1.07,0.0,0.0,268
2017-12-17,12,15,Afternoon,Winter,No,Yes,-2.5,Frost,28,2.0,2000,0.85,0.0,0.0,278
2017-12-17,12,16,Afternoon,Winter,No,Yes,-2.7,Frost,31,2.3,2000,0.54,0.0,0.0,256
2017-12-17,12,17,Afternoon,Winter,No,Yes,-3.8,Frost,35,2.4,2000,0.17,0.0,0.0,266
2017-12-17,12,18,Evening,Winter,No,Yes,-4.7,Frost,37,1.8,2000,0.01,0.0,0.0,204
2017-12-17,12,19,Evening,Winter,No,Yes,-5.6,Frost,39,1.1,2000,0.0,0.0,0.0,157
2017-12-17,12,20,Evening,Winter,No,Yes,-6.0,Frost,42,0.8,2000,0.0,0.0,0.0,166
2017-12-17,12,21,Evening,Winter,No,Yes,-6.5,Frost,45,0.7,2000,0.0,0.0,0.0,168
2017-12-17,12,22,Night,Winter,No,Yes,-6.6,Frost,50,0.6,1990,0.0,0.0,0.0,172
2017-12-17,12,23,Night,Winter,No,Yes,-6.9,Frost,53,0.7,2000,0.0,0.0,0.0,138
2017-12-18,12,0,Night,Winter,No,Yes,-5.9,Frost,50,0.6,2000,0.0,0.0,0.0,151
2017-12-18,12,1,Night,Winter,No,Yes,-5.3,Frost,48,0.4,1664,0.0,0.0,0.0,97
2017-12-18,12,2,Night,Winter,No,Yes,-5.0,Frost,65,0.4,990,0.0,0.0,0.2,38
2017-12-18,12,3,Night,Winter,No,Yes,-5.3,Frost,76,1.0,767,0.0,0.3,0.5,32
2017-12-18,12,4,Morning,Winter,No,Yes,-5.4,Frost,81,0.7,270,0.0,0.0,0.7,29
2017-12-18,12,5,Morning,Winter,No,Yes,-5.3,Frost,81,0.9,923,0.0,0.0,0.8,27
2017-12-18,12,6,Morning,Winter,No,Yes,-5.2,Frost,85,0.9,271,0.0,0.4,1.3,45
2017-12-18,12,7,Morning,Winter,No,Yes,-5.0,Frost,85,0.7,186,0.0,0.0,1.8,96
2017-12-18,12,8,Morning,Winter,No,Yes,-4.6,Frost,86,1.2,508,0.0,0.0,2.0,146
2017-12-18,12,9,Morning,Winter,No,Yes,-4.3,Frost,89,1.0,59,0.0,1.6,4.0,52
2017-12-18,12,10,Morning,Winter,No,Yes,-3.7,Frost,87,1.0,541,0.03,0.0,4.8,36
2017-12-18,12,11,Noon,Winter,No,Yes,-2.9,Frost,85,1.2,243,0.06,0.0,4.8,44
2017-12-18,12,12,Noon,Winter,No,Yes,-1.8,Frost,83,1.2,351,0.09,1.1,5.1,62
2017-12-18,12,13,Noon,Winter,No,Yes,-0.9,Frost,84,1.2,333,0.09,0.0,5.0,76
2017-12-18,12,14,Noon,Winter,No,Yes,0.5,Cold,76,0.9,364,0.17,0.0,4.2,116
2017-12-18,12,15,Afternoon,Winter,No,Yes,1.6,Cold,73,0.9,421,0.6,0.0,3.2,137
2017-12-18,12,16,Afternoon,Winter,No,Yes,1.8,Cold,76,0.8,410,0.47,0.0,2.7,181
2017-12-18,12,17,Afternoon,Winter,No,Yes,0.4,Cold,84,0.8,317,0.15,0.0,2.7,175
2017-12-18,12,18,Evening,Winter,No,Yes,0.0,Cold,88,0.6,277,0.0,0.0,2.7,281
2017-12-18,12,19,Evening,Winter,No,Yes,1.3,Cold,65,1.1,1122,0.0,0.0,2.7,198
2017-12-18,12,20,Evening,Winter,No,Yes,3.3,Cold,65,3.2,1172,0.0,0.0,2.7,165
2017-12-18,12,21,Evening,Winter,No,Yes,2.8,Cold,73,2.4,831,0.0,0.0,2.6,148
2017-12-18,12,22,Night,Winter,No,Yes,1.5,Cold,82,2.4,537,0.0,0.0,2.6,160
2017-12-18,12,23,Night,Winter,No,Yes,0.1,Cold,81,2.9,551,0.0,0.0,2.6,128
2017-12-19,12,0,Night,Winter,No,Yes,-1.0,Frost,73,2.3,881,0.0,0.0,2.6,122
2017-12-19,12,1,Night,Winter,No,Yes,-2.0,Frost,72,0.8,979,0.0,0.0,2.6,122
2017-12-19,12,2,Night,Winter,No,Yes,-2.7,Frost,72,0.9,990,0.0,0.0,2.6,93
2017-12-19,12,3,Night,Winter,No,Yes,-2.8,Frost,58,1.6,1315,0.0,0.0,2.6,55
2017-12-19,12,4,Morning,Winter,No,Yes,-2.9,Frost,59,1.8,1286,0.0,0.0,2.6,39
2017-12-19,12,5,Morning,Winter,No,Yes,-3.9,Frost,66,0.7,1209,0.0,0.0,2.6,55
2017-12-19,12,6,Morning,Winter,No,Yes,-4.3,Frost,70,1.6,1169,0.0,0.0,2.6,78
2017-12-19,12,7,Morning,Winter,No,Yes,-4.4,Frost,64,2.8,1367,0.0,0.0,2.6,165
2017-12-19,12,8,Morning,Winter,No,Yes,-5.2,Frost,58,2.2,1594,0.0,0.0,2.5,390
2017-12-19,12,9,Morning,Winter,No,Yes,-5.3,Frost,48,2.6,1810,0.18,0.0,2.5,199
2017-12-19,12,10,Morning,Winter,No,Yes,-4.6,Frost,41,2.8,1815,0.57,0.0,2.5,151
2017-12-19,12,11,Noon,Winter,No,Yes,-3.5,Frost,35,2.2,1742,0.87,0.0,2.5,174
2017-12-19,12,12,Noon,Winter,No,Yes,-2.5,Frost,31,2.6,1778,1.08,0.0,2.3,191
2017-12-19,12,13,Noon,Winter,No,Yes,-2.2,Frost,25,3.2,1970,1.17,0.0,2.2,189
2017-12-19,12,14,Noon,Winter,No,Yes,-2.2,Frost,23,3.7,1971,1.09,0.0,2.2,178
2017-12-19,12,15,Afternoon,Winter,No,Yes,-1.3,Frost,26,3.0,2000,0.91,0.0,2.1,195
2017-12-19,12,16,Afternoon,Winter,No,Yes,-1.8,Frost,31,3.1,1993,0.56,0.0,2.0,211
2017-12-19,12,17,Afternoon,Winter,No,Yes,-2.7,Frost,35,1.8,2000,0.18,0.0,2.0,256
2017-12-19,12,18,Evening,Winter,No,Yes,-3.8,Frost,42,3.3,2000,0.0,0.0,2.0,384
2017-12-19,12,19,Evening,Winter,No,Yes,-4.5,Frost,51,2.0,2000,0.0,0.0,2.0,276
2017-12-19,12,20,Evening,Winter,No,Yes,-4.9,Frost,55,2.0,2000,0.0,0.0,2.0,225
2017-12-19,12,21,Evening,Winter,No,Yes,-5.0,Frost,57,1.9,2000,0.0,0.0,2.0,224
2017-12-19,12,22,Night,Winter,No,Yes,-5.5,Frost,56,1.5,2000,0.0,0.0,2.0,213
2017-12-19,12,23,Night,Winter,No,Yes,-5.8,Frost,57,1.7,2000,0.0,0.0,2.0,149
2017-12-20,12,0,Night,Winter,No,Yes,-6.5,Frost,63,1.5,1666,0.0,0.0,2.0,142
2017-12-20,12,1,Night,Winter,No,Yes,-7.3,Frost,67,1.1,1593,0.0,0.0,2.0,172
2017-12-20,12,2,Night,Winter,No,Yes,-7.8,Frost,68,0.9,1642,0.0,0.0,2.0,108
2017-12-20,12,3,Night,Winter,No,Yes,-8.1,Frost,70,1.3,1557,0.0,0.0,2.0,71
2017-12-20,12,4,Morning,Winter,No,Yes,-8.5,Frost,73,1.0,1723,0.0,0.0,2.0,38
2017-12-20,12,5,Morning,Winter,No,Yes,-8.3,Frost,67,0.9,1566,0.0,0.0,2.0,56
2017-12-20,12,6,Morning,Winter,No,Yes,-8.2,Frost,66,0.9,1718,0.0,0.0,2.0,97
2017-12-20,12,7,Morning,Winter,No,Yes,-8.1,Frost,67,0.9,1737,0.0,0.0,2.0,213
2017-12-20,12,8,Morning,Winter,No,Yes,-7.8,Frost,65,1.1,1738,0.0,0.0,2.0,466
2017-12-20,12,9,Morning,Winter,No,Yes,-6.7,Frost,62,1.1,1749,0.09,0.0,2.0,239
2017-12-20,12,10,Morning,Winter,No,Yes,-5.4,Frost,56,1.1,1751,0.28,0.0,2.0,162
2017-12-20,12,11,Noon,Winter,No,Yes,-4.2,Frost,51,1.1,1772,0.4,0.0,1.9,204
2017-12-20,12,12,Noon,Winter,No,Yes,-3.2,Frost,49,1.3,1723,0.53,0.0,1.9,209
2017-12-20,12,13,Noon,Winter,No,Yes,-1.3,Frost,43,1.0,1777,0.8,0.0,1.7,228
2017-12-20,12,14,Noon,Winter,No,Yes,-0.5,Frost,44,1.0,1793,0.71,0.0,1.7,243
2017-12-20,12,15,Afternoon,Winter,No,Yes,-0.2,Frost,45,1.0,1852,0.41,0.0,1.6,240
2017-12-20,12,16,Afternoon,Winter,No,Yes,-0.5,Frost,48,1.1,1722,0.12,0.0,1.6,225
2017-12-20,12,17,Afternoon,Winter,No,Yes,-0.9,Frost,70,1.1,299,0.02,0.0,2.2,237
2017-12-20,12,18,Evening,Winter,No,Yes,-1.4,Frost,79,1.6,702,0.0,0.1,2.2,329
2017-12-20,12,19,Evening,Winter,No,Yes,-1.5,Frost,81,1.8,751,0.0,0.0,2.2,190
2017-12-20,12,20,Evening,Winter,No,Yes,-1.9,Frost,86,0.9,700,0.0,0.0,2.4,165
2017-12-20,12,21,Evening,Winter,No,Yes,-2.0,Frost,83,1.2,904,0.0,0.1,2.4,197
2017-12-20,12,22,Night,Winter,No,Yes,-1.6,Frost,82,0.4,929,0.0,0.0,2.3,184
2017-12-20,12,23,Night,Winter,No,Yes,-1.1,Frost,87,1.4,349,0.0,0.0,2.2,153
2017-12-21,12,0,Night,Winter,No,Yes,-1.3,Frost,90,2.0,259,0.0,0.0,2.2,166
2017-12-21,12,1,Night,Winter,No,Yes,-1.8,Frost,90,1.6,263,0.0,0.0,2.2,189
2017-12-21,12,2,Night,Winter,No,Yes,-2.2,Frost,88,1.4,348,0.0,0.0,2.2,132
2017-12-21,12,3,Night,Winter,No,Yes,-2.9,Frost,89,1.3,288,0.0,0.0,2.2,79
2017-12-21,12,4,Morning,Winter,No,Yes,-3.6,Frost,91,1.2,241,0.0,0.0,2.2,58
2017-12-21,12,5,Morning,Winter,No,Yes,-4.3,Frost,91,1.5,233,0.0,0.0,2.2,49
2017-12-21,12,6,Morning,Winter,No,Yes,-4.8,Frost,91,1.1,266,0.0,0.0,2.2,84
2017-12-21,12,7,Morning,Winter,No,Yes,-5.3,Frost,90,1.1,311,0.0,0.0,2.2,178
2017-12-21,12,8,Morning,Winter,No,Yes,-5.6,Frost,89,0.9,371,0.0,0.0,2.2,423
2017-12-21,12,9,Morning,Winter,No,Yes,-5.3,Frost,88,0.4,463,0.21,0.0,2.2,265
2017-12-21,12,10,Morning,Winter,No,Yes,-3.0,Frost,71,0.7,608,0.67,0.0,2.1,169
